
3011,夏目 かこ,4480,1280,1777,6%,6%,5%
											
Skill No.,Skill Name,Description,Type,Effect Verb,Effect Name,Effect Value,Effect Probability
3011101,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
3011102,ガード・アデプト[Ⅰ],防御力UP[Ⅰ],Passive,BUFF,DEFENSE,7.5%,100.0%
3011103,ドッペル・アデプト[Ⅲ],ドッペルダメージUP[Ⅲ]&マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,15.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
3011104,MPブースト[Ⅲ],MP100以上時MP獲得量UP[Ⅲ],Passive,BUFF,MP_GAIN_OVER100,22.0%,N/A
3011105,リジェネレイト・アデプト[Ⅳ],HP自動回復[Ⅳ],Passive,CONDITION_GOOD,AUTO_HEAL,5.0%,100.0%
3011106,クライシスガード[Ⅱ],瀕死時防御力UP[Ⅱ] & 防御力UP[Ⅱ],Passive,BUFF_DYING,DEFENSE,30.0%,100.0%
,,,,BUFF,DEFENSE,15.0%,100.0%
3011107,ドッペル・アデプト[Ⅳ],ドッペルダメージUP[Ⅳ]&マギアダメージUP[Ⅱ],Passive,BUFF,DOPPEL,20.0%,N/A
,,,,BUFF,MAGIA,7.5%,100.0%
3011108,マギア・アデプト[Ⅲ],マギアダメージUP[Ⅲ],Passive,BUFF,MAGIA,10.0%,100.0%
3011109,レジスト・アデプト[Ⅱ],状態異常耐性UP[Ⅱ],Passive,BUFF,RESIST,25.0%,100.0%
3011110,ブラスト・アデプト[Ⅱ],Blast ダメージUP[Ⅱ],Passive,BUFF,BLAST,16.5%,100.0%
3011111,ファスト・マナアップ,MPが15%溜まった状態でバトル開始,Passive,INITIAL,MP,15.0%,100.0%
3011112,チャージ・アデプト[Ⅱ],Charge後ダメージUP[Ⅱ],Passive,BUFF,CHARGE,10.0%,100.0%
3011113,リジェネレイト・サークル[Ⅲ],HP自動回復[Ⅲ](味全/3T),Active CD9,CONDITION_GOOD,AUTO_HEAL,4.0%,100.0%
											
											
ID,Name,Enhanced HP,Enhanced ATK,Enhanced DEF,Enhanced Accele,Enhanced Blast,Enhanced Charge
3012,純 美雨,3711,1688,3556,3%,3%,4%
											
Skill No.,Skill Name,Description,Type,Effect Verb,Effect Name,Effect Value,Effect Probability
3012101,ドッペル・アデプト[Ⅰ],ドッペルダメージUP[Ⅰ]&マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,5.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
3012102,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
3012103,フォティチュード・アデプト,【クエストのみ】耐える,Passive,CONDITION_GOOD,GUTS,N/A,100.0%
3012104,ドッペル・アデプト[Ⅰ],ドッペルダメージUP[Ⅰ]&マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,5.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
3012105,プロヴォーク・アデプト[Ⅱ],確率で挑発[Ⅱ],Passive,CONDITION_GOOD,PROVOKE,N/A,15.0%
3012106,MPブースト[Ⅲ],MP100以上時MP獲得量UP[Ⅲ],Passive,BUFF,MP_GAIN_OVER100,22.0%,N/A
3012107,ペネトレイト・アデプト[Ⅰ],確率で防御無視[Ⅰ],Passive,CONDITION_GOOD,DEFENSE_IGNORED,N/A,10.0%
3012108,モラール・アデプト[Ⅲ],MP獲得量UP[Ⅲ],Passive,BUFF,MP_GAIN,10.0%,100.0%
3012109,アクセル・アデプト[Ⅲ],Accele MPUP[Ⅲ],Passive,BUFF,ACCEL,15.0%,100.0%
3012110,テクニカル・アデプト[Ⅱ],ChargeディスクダメージUP[Ⅱ],Passive,BUFF,CHARGING,10.0%,N/A
3012111,シールド・アデプト[Ⅱ],ダメージカット状態[Ⅱ],Passive,CONDITION_GOOD,DAMAGE_DOWN,10.0%,100.0%
3012112,パリィ・アデプト[Ⅱ],確率で回避[Ⅱ],Passive,CONDITION_GOOD,AVOID,N/A,15.0%
3012113,テクニカル・アデプト[Ⅱ],ChargeディスクダメージUP[Ⅱ],Passive,BUFF,CHARGING,10.0%,N/A
3012114,チャージコンボプラス[Ⅰ],Charge Combo時Charge数+1,Passive,CONDITION_GOOD,C_COMBO_PLUS,100.0%,100.0%
3012115,ブレイブ・カウンター[XIII],確率でカウンター[XIII] & 攻撃力UP[Ⅱ](自/1T),Active CD6,CONDITION_GOOD,COUNTER,80.0%,70.0%
,,,,BUFF,ATTACK,10.0%,N/A
											
											
ID,Name,Enhanced HP,Enhanced ATK,Enhanced DEF,Enhanced Accele,Enhanced Blast,Enhanced Charge
3013,伊吹 れいら,4759,1764,2762,3%,3%,4%
											
Skill No.,Skill Name,Description,Type,Effect Verb,Effect Name,Effect Value,Effect Probability
3013101,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
3013102,ドッペル・アデプト[Ⅲ],ドッペルダメージUP[Ⅲ]&マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,15.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
3013103,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
3013104,ドッペル・アデプト[Ⅳ],ドッペルダメージUP[Ⅳ]&マギアダメージUP[Ⅱ],Passive,BUFF,DOPPEL,20.0%,N/A
,,,,BUFF,MAGIA,7.5%,100.0%
3013105,ブラスト・アデプト[Ⅱ],Blast ダメージUP[Ⅱ],Passive,BUFF,BLAST,16.5%,100.0%
3013106,マギア・アデプト[Ⅲ],マギアダメージUP[Ⅲ],Passive,BUFF,MAGIA,10.0%,100.0%
3013107,シールド・アデプト[Ⅱ],ダメージカット状態[Ⅱ],Passive,CONDITION_GOOD,DAMAGE_DOWN,10.0%,100.0%
3013108,テクニカル・アデプト[Ⅱ],ChargeディスクダメージUP[Ⅱ],Passive,BUFF,CHARGING,10.0%,N/A
3013109,テクニカル・アデプト[Ⅱ],ChargeディスクダメージUP[Ⅱ],Passive,BUFF,CHARGING,10.0%,N/A
3013110,チャージコンボプラス[Ⅰ],Charge Combo時Charge数+1,Passive,CONDITION_GOOD,C_COMBO_PLUS,100.0%,100.0%
3013111,アクセル・アデプト[Ⅱ],Accele MPUP[Ⅱ],Passive,BUFF,ACCEL,12.5%,100.0%
3013112,チャージ・アデプト[Ⅱ],Charge後ダメージUP[Ⅱ],Passive,BUFF,CHARGE,10.0%,100.0%
3013113,モラール・アデプト[Ⅲ],MP獲得量UP[Ⅲ],Passive,BUFF,MP_GAIN,10.0%,100.0%
3013114,ティンバーシールド・アデプト[Ⅲ],木属性ダメージカット状態[Ⅲ],Passive,CONDITION_GOOD,DAMAGE_DOWN_TIMBER,15.0%,100.0%
3013115,バーンガード[Ⅴ],必ずやけど(敵単/1T)&防御力UP[Ⅴ](自/1T),Active CD8,CONDITION_BAD,BURN,10.0%,100.0%
,,,,BUFF,DEFENSE,37.5%,N/A
											
											
ID,Name,Enhanced HP,Enhanced ATK,Enhanced DEF,Enhanced Accele,Enhanced Blast,Enhanced Charge
3014,桑水 せいか,6064,1252,2350,6%,8%,4%
											
Skill No.,Skill Name,Description,Type,Effect Verb,Effect Name,Effect Value,Effect Probability
3014101,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
3014102,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
3014103,ドッペル・アデプト[Ⅰ],ドッペルダメージUP[Ⅰ]&マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,5.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
3014104,マギア・アデプト[Ⅱ],マギアダメージUP[Ⅱ],Passive,BUFF,MAGIA,7.5%,100.0%
3014105,バインド・エッジ[Ⅲ],攻撃時確率で拘束(1T)付与[Ⅲ],Passive,ENCHANT,RESTRAINT,N/A,20.0%
3014106,ドッペル・アデプト[Ⅰ],ドッペルダメージUP[Ⅰ]&マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,5.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
3014107,アクセル・アデプト[Ⅱ],Accele MPUP[Ⅱ],Passive,BUFF,ACCEL,12.5%,100.0%
3014108,シールド・アデプト[Ⅱ],ダメージカット状態[Ⅱ],Passive,CONDITION_GOOD,DAMAGE_DOWN,10.0%,100.0%
3014109,スキルクイック[Ⅱ],確率でスキルクイック[Ⅱ],Passive,CONDITION_GOOD,SKILL_QUICK,N/A,10.0%
3014110,アクセル・アデプト[Ⅱ],Accele MPUP[Ⅱ],Passive,BUFF,ACCEL,12.5%,100.0%
3014111,アンチ・ジャマ―,必ずスキル不可無効,Passive,IGNORE,BAN_SKILL,N/A,100.0%
3014112,モラール・アデプト[Ⅲ],MP獲得量UP[Ⅲ],Passive,BUFF,MP_GAIN,10.0%,100.0%
3014113,フォッグ[Ⅸ],確率で霧[Ⅸ](敵全/1T),Active CD7,CONDITION_BAD,FOG,25.0%,50.0%
											
											
ID,Name,Enhanced HP,Enhanced ATK,Enhanced DEF,Enhanced Accele,Enhanced Blast,Enhanced Charge
3015,相野 みと,6604,2953,3470,6%,3%,10%
											
Skill No.,Skill Name,Description,Type,Effect Verb,Effect Name,Effect Value,Effect Probability
3015101,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
3015102,マギア・アデプト[Ⅱ],マギアダメージUP[Ⅱ],Passive,BUFF,MAGIA,7.5%,100.0%
3015103,チャージ・アデプト[Ⅱ],Charge後ダメージUP[Ⅱ],Passive,BUFF,CHARGE,10.0%,100.0%
3015104,ドッペル・アデプト[Ⅲ],ドッペルダメージUP[Ⅲ]&マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,15.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
3015105,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
3015106,ドッペル・アデプト[Ⅳ],ドッペルダメージUP[Ⅳ]&マギアダメージUP[Ⅱ],Passive,BUFF,DOPPEL,20.0%,N/A
,,,,BUFF,MAGIA,7.5%,100.0%
3015107,ブラスト・アデプト[Ⅱ],Blast ダメージUP[Ⅱ],Passive,BUFF,BLAST,16.5%,100.0%
3015108,マギア・アデプト[Ⅳ],マギアダメージUP[Ⅳ],Passive,BUFF,MAGIA,12.5%,100.0%
3015109,スキルクイック[Ⅲ],確率でスキルクイック[Ⅲ],Passive,CONDITION_GOOD,SKILL_QUICK,N/A,15.0%
3015110,マナスプリング・アデプト[Ⅴ],MP自動回復[Ⅴ],Passive,CONDITION_GOOD,AUTO_HEAL MP,9.0%,100.0%
3015111,アンチ・バインド,必ず拘束無効,Passive,IGNORE,RESTRAINT,N/A,100.0%
3015112,アクセル・アデプト[Ⅱ],Accele MPUP[Ⅱ],Passive,BUFF,ACCEL,12.5%,100.0%
3015113,パリィ,必ず回避(自/1T),Active CD5,CONDITION_GOOD,AVOID,N/A,100.0%
											
											
ID,Name,Enhanced HP,Enhanced ATK,Enhanced DEF,Enhanced Accele,Enhanced Blast,Enhanced Charge
3016,粟根 こころ,7309,1289,4707,6%,4%,8%
											
Skill No.,Skill Name,Description,Type,Effect Verb,Effect Name,Effect Value,Effect Probability
3016101,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
3016102,ドッペル・アデプト[Ⅳ],ドッペルダメージUP[Ⅳ]&マギアダメージUP[Ⅱ],Passive,BUFF,DOPPEL,20.0%,N/A
,,,,BUFF,MAGIA,7.5%,100.0%
3016103,プロヴォーク・アデプト[Ⅱ],確率で挑発[Ⅱ],Passive,CONDITION_GOOD,PROVOKE,N/A,15.0%
3016104,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
3016105,ドッペル・アデプト[Ⅳ],ドッペルダメージUP[Ⅳ]&マギアダメージUP[Ⅱ],Passive,BUFF,DOPPEL,20.0%,N/A
,,,,BUFF,MAGIA,7.5%,100.0%
3016106,シールド・アデプト[Ⅱ],ダメージカット状態[Ⅱ],Passive,CONDITION_GOOD,DAMAGE_DOWN,10.0%,100.0%
3016107,フォティチュード・アデプト,【クエストのみ】耐える,Passive,CONDITION_GOOD,GUTS,N/A,100.0%
3016108,ブラストシールド[Ⅲ],Blast ダメージカット状態[Ⅲ],Passive,CONDITION_GOOD,DAMAGE_DOWN_BLAST,15.0%,100.0%
3016109,スタン・エッジ[Ⅱ],攻撃時に確率でスタン(1T)を付与[Ⅱ],Passive,ENCHANT,STUN,N/A,15.0%
3016110,クロスカウンター・アデプト[Ⅲ],確率で強化カウンター[Ⅲ],Passive,CONDITION_GOOD,COUNTER,120.0%,20.0%
3016111,マギア・アデプト[Ⅲ],マギアダメージUP[Ⅲ],Passive,BUFF,MAGIA,10.0%,100.0%
3016112,テクニカル・アデプト[Ⅲ],ChargeディスクダメージUP[Ⅲ],Passive,BUFF,CHARGING,15.0%,N/A
3016113,シールド・サークル[Ⅴ],ダメージカット状態[Ⅴ](味全/1T),Active CD10,CONDITION_GOOD,DAMAGE_DOWN,25.0%,100.0%
											
											
ID,Name,Enhanced HP,Enhanced ATK,Enhanced DEF,Enhanced Accele,Enhanced Blast,Enhanced Charge
3017,七瀬 ゆきか,7729,2331,3707,6%,4%,8%
											
Skill No.,Skill Name,Description,Type,Effect Verb,Effect Name,Effect Value,Effect Probability
3017101,MPブースト[Ⅲ],MP100以上時MP獲得量UP[Ⅲ],Passive,BUFF,MP_GAIN_OVER100,22.0%,N/A
3017102,クライシスブルーム[Ⅰ],瀕死時攻撃力UP[Ⅰ] & 瀕死時防御力UP[Ⅰ],Passive,BUFF_DYING,ATTACK,10.0%,100.0%
,,,,BUFF_DYING,DEFENSE,20.0%,100.0%
3017103,ドッペル・アデプト[Ⅰ],ドッペルダメージUP[Ⅰ]&マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,5.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
3017104,シールド・アデプト[Ⅱ],ダメージカット状態[Ⅱ],Passive,CONDITION_GOOD,DAMAGE_DOWN,10.0%,100.0%
3017105,ガード・アデプト[Ⅱ],防御力UP[Ⅱ],Passive,BUFF,DEFENSE,15.0%,100.0%
3017106,ドッペル・アデプト[Ⅰ],ドッペルダメージUP[Ⅰ]&マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,5.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
3017107,テクニカル・アデプト[Ⅲ],ChargeディスクダメージUP[Ⅲ],Passive,BUFF,CHARGING,15.0%,N/A
3017108,アクセル・アデプト[Ⅲ],Accele MPUP[Ⅲ],Passive,BUFF,ACCEL,15.0%,100.0%
3017109,クライシスブルーム[Ⅰ],瀕死時攻撃力UP[Ⅰ] & 瀕死時防御力UP[Ⅰ],Passive,BUFF_DYING,ATTACK,10.0%,100.0%
,,,,BUFF_DYING,DEFENSE,20.0%,100.0%
3017110,マギア・アデプト[Ⅲ],マギアダメージUP[Ⅲ],Passive,BUFF,MAGIA,10.0%,100.0%
3017111,MPブースト[Ⅲ],MP100以上時MP獲得量UP[Ⅲ],Passive,BUFF,MP_GAIN_OVER100,22.0%,N/A
3017112,クライシスアタック[Ⅱ],攻撃力UP[Ⅱ] & 瀕死時攻撃力UP[Ⅰ],Passive,BUFF,ATTACK,10.0%,100.0%
,,,,BUFF_DYING,ATTACK,10.0%,100.0%
3017113,ワールウィンド[Ⅹ],確率でクリティカル[Ⅹ]&確率で回避[Ⅹ](自/1T),Active CD7,CONDITION_GOOD,CRITICAL,200.0%,55.0%
,,,,CONDITION_GOOD,AVOID,N/A,55.0%
											
											
ID,Name,Enhanced HP,Enhanced ATK,Enhanced DEF,Enhanced Accele,Enhanced Blast,Enhanced Charge
3018,更紗 帆奈,5990,2832,2365,6%,6%,5%
											
Skill No.,Skill Name,Description,Type,Effect Verb,Effect Name,Effect Value,Effect Probability
3018101,マギア・アデプト[Ⅱ],マギアダメージUP[Ⅱ],Passive,BUFF,MAGIA,7.5%,100.0%
3018102,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
3018103,ドッペル・アデプト[Ⅲ],ドッペルダメージUP[Ⅲ]&マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,15.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
3018104,ドッペル・アデプト[Ⅳ],ドッペルダメージUP[Ⅳ]&マギアダメージUP[Ⅱ],Passive,BUFF,DOPPEL,20.0%,N/A
,,,,BUFF,MAGIA,7.5%,100.0%
3018105,シールド・アデプト[Ⅱ],ダメージカット状態[Ⅱ],Passive,CONDITION_GOOD,DAMAGE_DOWN,10.0%,100.0%
3018106,ペネトレイト・アデプト[Ⅱ],確率で防御無視[Ⅱ],Passive,CONDITION_GOOD,DEFENSE_IGNORED,N/A,15.0%
3018107,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
3018108,クリティカル・アデプト[Ⅱ],確率でクリティカル[Ⅱ],Passive,CONDITION_GOOD,CRITICAL,200.0%,15.0%
3018109,パリィ・アデプト[Ⅲ],確率で回避[Ⅲ],Passive,CONDITION_GOOD,AVOID,N/A,20.0%
3018110,ブラスト・アデプト[Ⅱ],Blast ダメージUP[Ⅱ],Passive,BUFF,BLAST,16.5%,100.0%
3018111,バインド・エッジ[Ⅱ],攻撃時確率で拘束(1T)付与[Ⅱ],Passive,ENCHANT,RESTRAINT,N/A,15.0%
3018112,アディクトキラー[Ⅱ],敵状態異常時ダメージUP[Ⅱ],Passive,CONDITION_GOOD,DAMAGE_UP_BAD,20.0%,100.0%
3018113,サプレス・フォッグ[Ⅳ],確率で霧[Ⅳ]&MP獲得量 DOWN[Ⅳ]&Accele MP DOWN[Ⅳ](敵全/3T),Active CD8,CONDITION_BAD,FOG,25.0%,37.5%
,,,,DEBUFF,MP_GAIN,25.0%,N/A
,,,,DEBUFF,ACCEL,12.5%,N/A
											
											
ID,Name,Enhanced HP,Enhanced ATK,Enhanced DEF,Enhanced Accele,Enhanced Blast,Enhanced Charge
3019,毬子 あやか,5183,1242,2986,6%,6%,5%
											
Skill No.,Skill Name,Description,Type,Effect Verb,Effect Name,Effect Value,Effect Probability
3019101,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
3019102,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
3019103,ドッペル・アデプト[Ⅳ],ドッペルダメージUP[Ⅳ]&マギアダメージUP[Ⅱ],Passive,BUFF,DOPPEL,20.0%,N/A
,,,,BUFF,MAGIA,7.5%,100.0%
3019104,フォティチュード・アデプト,【クエストのみ】耐える,Passive,CONDITION_GOOD,GUTS,N/A,100.0%
3019105,ドッペル・アデプト[Ⅳ],ドッペルダメージUP[Ⅳ]&マギアダメージUP[Ⅱ],Passive,BUFF,DOPPEL,20.0%,N/A
,,,,BUFF,MAGIA,7.5%,100.0%
3019106,プロヴォーク・アデプト[Ⅱ],確率で挑発[Ⅱ],Passive,CONDITION_GOOD,PROVOKE,N/A,15.0%
3019107,シールド・アデプト[Ⅱ],ダメージカット状態[Ⅱ],Passive,CONDITION_GOOD,DAMAGE_DOWN,10.0%,100.0%
3019108,インドミタブル[XV] ,耐える & HP自動回復[XV] (自/1T),Active CD7,CONDITION_GOOD,GUTS,N/A,100.0%
,,,,CONDITION_GOOD,AUTO_HEAL,16.0%,100.0%
3019109,マギア・アデプト[Ⅲ],マギアダメージUP[Ⅲ],Passive,BUFF,MAGIA,10.0%,100.0%
3019110,クリティカル・アデプト[Ⅱ],確率でクリティカル[Ⅱ],Passive,CONDITION_GOOD,CRITICAL,200.0%,15.0%
3019111,アタック・アデプト[Ⅱ],攻撃力UP[Ⅱ],Passive,BUFF,ATTACK,10.0%,100.0%
3019112,ブラスト・アデプト[Ⅱ],Blast ダメージUP[Ⅱ],Passive,BUFF,BLAST,16.5%,100.0%
3019113,ブラストシールド[Ⅲ],Blast ダメージカット状態[Ⅲ],Passive,CONDITION_GOOD,DAMAGE_DOWN_BLAST,15.0%,100.0%
											
											
ID,Name,Enhanced HP,Enhanced ATK,Enhanced DEF,Enhanced Accele,Enhanced Blast,Enhanced Charge
3020,眞尾 ひみか,8785,2020,3752,4%,6%,5%
											
Skill No.,Skill Name,Description,Type,Effect Verb,Effect Name,Effect Value,Effect Probability
3020101,ドッペル・アデプト[Ⅰ],ドッペルダメージUP[Ⅰ]&マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,5.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
3020102,ドッペル・アデプト[Ⅰ],ドッペルダメージUP[Ⅰ]&マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,5.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
3020103,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
3020104,モラール・アデプト[Ⅱ],MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN,7.5%,100.0%
3020105,プロヴォーク・アデプト[Ⅱ],確率で挑発[Ⅱ],Passive,CONDITION_GOOD,PROVOKE,N/A,15.0%
3020106,エンドア・アデプト[Ⅴ],被ダメージ時MPUP[Ⅴ],Passive,CONDITION_GOOD,MP_PLUS_DAMAGED,5.0%,100.0%
3020107,シールド・アデプト[Ⅱ],ダメージカット状態[Ⅱ],Passive,CONDITION_GOOD,DAMAGE_DOWN,10.0%,100.0%
3020108,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
3020109,ブラスト・アデプト[Ⅱ],Blast ダメージUP[Ⅱ],Passive,BUFF,BLAST,16.5%,100.0%
3020110,イモータリティ[Ⅴ],耐える&HP自動回復[Ⅴ](自/3T),Active CD12,CONDITION_GOOD,GUTS,N/A,100.0%
,,,,CONDITION_GOOD,AUTO_HEAL,6.0%,100.0%
3020111,ブラストシールド[Ⅲ],Blast ダメージカット状態[Ⅲ],Passive,CONDITION_GOOD,DAMAGE_DOWN_BLAST,15.0%,100.0%
3020112,テクニカル・アデプト[Ⅱ],ChargeディスクダメージUP[Ⅱ],Passive,BUFF,CHARGING,10.0%,N/A
3020113,クライシスブルーム[Ⅲ],瀕死時攻撃力UP[Ⅱ] & 瀕死時防御力UP[Ⅲ],Passive,BUFF_DYING,ATTACK,15.0%,100.0%
,,,,BUFF_DYING,DEFENSE,40.0%,100.0%
3020114,テクニカル・アデプト[Ⅱ],ChargeディスクダメージUP[Ⅱ],Passive,BUFF,CHARGING,10.0%,N/A
											
											
ID,Name,Enhanced HP,Enhanced ATK,Enhanced DEF,Enhanced Accele,Enhanced Blast,Enhanced Charge
3021,鈴鹿 さくや,3115,1768,2174,3%,3%,4%
											
Skill No.,Skill Name,Description,Type,Effect Verb,Effect Name,Effect Value,Effect Probability
3021101,MPブースト[Ⅲ],MP100以上時MP獲得量UP[Ⅲ],Passive,BUFF,MP_GAIN_OVER100,22.0%,N/A
3021102,ドッペル・アデプト[Ⅲ],ドッペルダメージUP[Ⅲ]&マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,15.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
3021103,MPブースト[Ⅲ],MP100以上時MP獲得量UP[Ⅲ],Passive,BUFF,MP_GAIN_OVER100,22.0%,N/A
3021104,ドッペル・アデプト[Ⅳ],ドッペルダメージUP[Ⅳ]&マギアダメージUP[Ⅱ],Passive,BUFF,DOPPEL,20.0%,N/A
,,,,BUFF,MAGIA,7.5%,100.0%
3021105,ブラスト・アデプト[Ⅲ],Blast ダメージUP[Ⅲ],Passive,BUFF,BLAST,20.0%,100.0%
3021106,フォッグ・エッジ[Ⅱ],攻撃時確率で霧(3T)付与[Ⅱ],Passive,ENCHANT,FOG,25.0%,15.0%
3021107,エイミング・アデプト[Ⅳ],確率で回避無効[Ⅳ],Passive,IGNORE,AVOID,N/A,40.0%
3021108,テクニカル・アデプト[Ⅲ],ChargeディスクダメージUP[Ⅲ],Passive,BUFF,CHARGING,15.0%,N/A
3021109,テクニカル・アデプト[Ⅲ],ChargeディスクダメージUP[Ⅲ],Passive,BUFF,CHARGING,15.0%,N/A
3021110,チャージコンボプラス[Ⅰ],Charge Combo時Charge数+1,Passive,CONDITION_GOOD,C_COMBO_PLUS,100.0%,100.0%
3021111,ジャマ―・エッジ[Ⅱ],攻撃時確率でスキル不可(1T)付与[Ⅱ],Passive,ENCHANT,BAN_SKILL,N/A,15.0%
3021112,パリィ・アデプト[Ⅲ],確率で回避[Ⅲ],Passive,CONDITION_GOOD,AVOID,N/A,20.0%
3021113,モラール・アデプト[Ⅲ],MP獲得量UP[Ⅲ],Passive,BUFF,MP_GAIN,10.0%,100.0%
3021114,クリティカル・アデプト[Ⅱ],確率でクリティカル[Ⅱ],Passive,CONDITION_GOOD,CRITICAL,200.0%,15.0%
3021115,パリィ,必ず回避(自/1T),Active CD10,CONDITION_GOOD,AVOID,N/A,100.0%
											
											
ID,Name,Enhanced HP,Enhanced ATK,Enhanced DEF,Enhanced Accele,Enhanced Blast,Enhanced Charge
3023,江利 あいみ,4758,1788,2854,6%,8%,4%
											
Skill No.,Skill Name,Description,Type,Effect Verb,Effect Name,Effect Value,Effect Probability
3023101,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
3023102,ドッペル・アデプト[Ⅰ],ドッペルダメージUP[Ⅰ] & マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,5.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
3023103,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
3023104,アクセル・アデプト[Ⅱ],Accele MPUP[Ⅱ],Passive,BUFF,ACCEL,12.5%,100.0%
3023105,ドッペル・アデプト[Ⅰ],ドッペルダメージUP[Ⅰ] & マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,5.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
3023106,チャージ・アデプト[Ⅱ],Charge後ダメージUP[Ⅱ],Passive,BUFF,CHARGE,10.0%,100.0%
3023107,クリティカル・アデプト[Ⅱ],確率でクリティカル[Ⅱ],Passive,CONDITION_GOOD,CRITICAL,200.0%,15.0%
3023108,マギア・アデプト[Ⅱ],マギアダメージUP[Ⅱ],Passive,BUFF,MAGIA,7.5%,100.0%
3023109,チェイス・アデプト[Ⅵ],確率で追撃[Ⅵ],Passive,CONDITION_GOOD,PURSUE,80.0%,20.0%
3023110,パリィ・アデプト[Ⅱ],確率で回避[Ⅱ],Passive,CONDITION_GOOD,AVOID,N/A,15.0%
3023111,ブラスト・アデプト[Ⅱ],Blast ダメージUP[Ⅱ],Passive,BUFF,BLAST,16.5%,100.0%
3023112,シールド・アデプト[Ⅱ],ダメージカット状態[Ⅱ],Passive,CONDITION_GOOD,DAMAGE_DOWN,10.0%,100.0%
